tweet_id,source,text,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,jpg_url,dog_stage,year,month,day,rating,dog_type,confidence_list
683357973142474752,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Have a seat, son. There are some things we need to discuss"" 10/10 https://t.co/g4G5tvfTVd",10.0,10.0,None,3067,998,7769815,141082,https://pbs.twimg.com/media/CXvGbWeWMAcRbyJ.jpg,None,2016,1,2,10.0,Pembroke,0.406509
683098815881154561,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aahhhhkslaldhwnxmzbbs 12/10 for being da smooshiest https://t.co/UOPdXmUz4H,12.0,10.0,None,2264,703,7769815,141082,https://pbs.twimg.com/media/CXrawAhWkAAWSxC.jpg,None,2016,1,2,12.0,golden_retriever,0.889848
683030066213818368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,10.0,10.0,Lulu,2245,773,7769815,141082,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,None,2016,1,1,10.0,boxer,0.722218
682962037429899265,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,10.0,10.0,Darrel,38571,17739,7769815,141082,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,None,2016,1,1,10.0,Chihuahua,0.15520699999999998
682750546109968385,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,9.0,10.0,Taco,1586,463,7769815,141082,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,None,2016,1,1,9.0,English_setter,0.947198
682662431982772225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Joey and Izzy. Joey only has one ear that works and Izzy wants 2015 to be over already. Both great pups. 11/10s https://t.co/WgQTIQ93BB,11.0,10.0,Joey,3178,1150,7769815,141082,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,None,2015,12,31,11.0,beagle,0.413824
682638830361513985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I have no words. Just a magnificent pup. 12/10 https://t.co/viwWHZgX8j,12.0,10.0,None,2146,643,7769815,141082,https://pbs.twimg.com/media/CXk4W0qWYAMEMEs.jpg,None,2015,12,31,12.0,English_springer,0.440781
682429480204398592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I know we joke around on here, but this is getting really frustrating. We rate dogs. Not T-Rex. Thank you... 8/10 https://t.co/5aFw7SWyxU",8.0,10.0,None,3583,1241,7769815,141082,https://pbs.twimg.com/media/CXh5_dDWQAIbU-J.jpg,None,2015,12,31,8.0,whippet,0.594701
682393905736888321,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,11.0,10.0,Kreg,2338,728,7769815,141082,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,None,2015,12,31,11.0,vizsla,0.657275
682389078323662849,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",9.0,10.0,Brody,1736,496,7769815,141082,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,None,2015,12,31,9.0,curly-coated_retriever,0.482288
682303737705140231,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,9.0,10.0,Todo,3210,1063,7769815,141082,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,None,2015,12,30,9.0,Lakeland_terrier,0.00173092
682259524040966145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,9.0,10.0,Jax,4347,1288,7769815,141082,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,None,2015,12,30,9.0,Siberian_husky,0.43967
682032003584274432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,11.0,10.0,Ulysses,6871,2142,7769815,141082,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,None,2015,12,30,11.0,schipperke,0.997953
681981167097122816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt https://t.co/VwdIk0OwVx,12.0,10.0,Jimothy,2914,1097,7769815,141082,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,None,2015,12,29,12.0,Labrador_retriever,0.4525770000000001
681610798867845120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*collapses* 12/10 https://t.co/C7M8mnzHIK,12.0,10.0,None,1990,504,7770420,141083,https://pbs.twimg.com/media/CXWRZBgWkAEHMea.jpg,None,2015,12,28,12.0,toy_poodle,0.8217040000000001
681579835668455424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there https://t.co/ojUBrDCHLT,8.0,10.0,Apollo,3697,1383,7769815,141082,https://pbs.twimg.com/media/CXV1Ot_W8AEpkQO.jpg,None,2015,12,28,8.0,Rottweiler,0.760671
681523177663676416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carly. She's actually 2 dogs fused together. Very innovative. Probably has superpowers. 12/10 for double dog https://t.co/GQn2IopLud,12.0,10.0,Carly,14948,6175,7769815,141082,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,None,2015,12,28,12.0,Norfolk_terrier,0.205067
681339448655802368,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10 https://t.co/V3SWuHACkh,9.0,10.0,Asher,9699,4323,7769815,141082,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,None,2015,12,28,9.0,Labrador_retriever,0.0946149
681320187870711809,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10 https://t.co/jTBPqKgkz7,11.0,10.0,Glacier,2770,805,7769815,141082,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,None,2015,12,28,11.0,Samoyed,0.362596
681297372102656000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is actually a lion. We only rate dogs. For the last time please only send dogs. Thank u.
12/10 would still pet https://t.co/Pp26dMQxap",12.0,10.0,actually,3339,1017,7769815,141082,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,None,2015,12,28,12.0,Lhasa,0.482401
681281657291280384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sarge. His parents signed him up for dancing lessons but his true passion is roller coasters 11/10 very petable https://t.co/KvVoBIgkje,11.0,10.0,Sarge,3352,1172,7769815,141082,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,None,2015,12,28,11.0,Saint_Bernard,0.99883
681261549936340994,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,9.0,10.0,Panda,1518,291,7769815,141082,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,None,2015,12,27,9.0,Tibetan_terrier,0.382101
681193455364796417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,11.0,10.0,Aspen,3869,1579,7769815,141082,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,None,2015,12,27,11.0,Pomeranian,0.992619
680970795137544192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,9.0,10.0,None,2533,710,7769815,141082,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,None,2015,12,27,9.0,pug,0.713102
680959110691590145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,9.0,10.0,Ozzie,4744,2126,7769815,141082,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,None,2015,12,27,9.0,pug,0.0443565
680940246314430465,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,4.0,10.0,Alice,3359,1122,7769815,141082,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,None,2015,12,27,4.0,soft-coated_wheaten_terrier,0.289598
680934982542561280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,10.0,10.0,Sadie,2164,466,7769815,141082,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,None,2015,12,27,10.0,Labrador_retriever,0.7843979999999999
680913438424612864,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,11.0,10.0,Griswold,2495,657,7769815,141082,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,None,2015,12,27,11.0,Pomeranian,0.615678
680889648562991104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,9.0,10.0,Cheesy,1840,387,7769815,141082,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,None,2015,12,26,9.0,Shetland_sheepdog,0.876337
680801747103793152,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,10.0,10.0,None,2466,877,7769815,141082,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,None,2015,12,26,10.0,pug,0.99672
680609293079592961,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,9.0,10.0,Brody,2748,755,7769815,141082,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,None,2015,12,26,9.0,French_bulldog,0.700764
680497766108381184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,12.0,10.0,Percy,4413,2026,7769815,141082,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,None,2015,12,25,12.0,Chihuahua,0.538354
680494726643068929,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,11.26,10.0,None,1790,510,7769815,141082,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,None,2015,12,25,11.26,kuvasz,0.438627
680161097740095489,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,12.0,10.0,Goliath,2420,782,7769815,141082,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,None,2015,12,24,12.0,bluetick,0.268681
680130881361686529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,10.0,10.0,Reggie,2381,1012,7769815,141082,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,None,2015,12,24,10.0,Maltese_dog,0.199121
680115823365742593,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,9.0,10.0,Ozzy,2822,965,7769815,141082,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,None,2015,12,24,9.0,pug,0.999365
680070545539371008,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,9.0,10.0,Emmie,2686,932,7769815,141082,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,None,2015,12,24,9.0,Shih-Tzu,0.121811
679862121895714818,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",11.0,10.0,None,2554,662,7769815,141082,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,None,2015,12,24,11.0,EntleBucher,0.5232060000000001
679854723806179328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,7.0,10.0,Bruce,2983,1308,7769815,141082,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,None,2015,12,24,7.0,chow,0.00230739
679844490799091713,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,10.0,10.0,Willie,2470,810,7769815,141082,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,None,2015,12,24,10.0,Airedale,0.903832
679736210798047232,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,9.0,10.0,None,2171,842,7769815,141082,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,None,2015,12,23,9.0,French_bulldog,0.319139
679729593985699840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,8.0,10.0,Hunter,2253,869,7769815,141082,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,None,2015,12,23,8.0,West_Highland_white_terrier,0.0935148
679722016581222400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,8.0,10.0,Mike,1725,497,7769815,141082,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,None,2015,12,23,8.0,boxer,0.459604
679530280114372609,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,7.0,10.0,a,4957,2202,7769815,141082,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,None,2015,12,23,7.0,dalmatian,0.750256
679511351870550016,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,7.0,10.0,William,3507,1347,7769814,141082,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,None,2015,12,23,7.0,Chihuahua,0.761972
679475951516934144,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,9.0,10.0,Evy,2178,679,7769814,141082,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,None,2015,12,23,9.0,Maltese_dog,0.145742
679462823135686656,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,11.0,10.0,Hurley,33019,19980,7769814,141082,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,None,2015,12,23,11.0,toy_poodle,0.62178
679158373988876288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11.0,10.0,Rubio,22306,8592,7769814,141082,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,None,2015,12,22,11.0,pug,0.27220500000000003
679148763231985668,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,8.0,10.0,None,2877,1094,7769814,141082,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,None,2015,12,22,8.0,Italian_greyhound,0.302685
679132435750195208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,10.0,10.0,Louis,3079,1229,7769814,141082,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,None,2015,12,22,10.0,Scottish_deerhound,0.19461
679111216690831360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,12.0,10.0,officially,6190,2711,7769814,141082,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,None,2015,12,22,12.0,kelpie,0.189423
679062614270468097,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11.0,10.0,Chompsky,17728,8701,7769814,141082,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,None,2015,12,21,11.0,schipperke,0.0455186
679047485189439488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,9.0,10.0,None,2338,719,7769814,141082,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,None,2015,12,21,9.0,golden_retriever,0.00293035
678991772295516161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12.0,10.0,None,2412,1250,7769814,141082,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,None,2015,12,21,12.0,Eskimo_dog,0.330216
678969228704284672,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11.0,10.0,Lola,1703,488,7769814,141082,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,None,2015,12,21,11.0,Labrador_retriever,0.680251
678798276842360832,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7.0,10.0,Linda,3608,1256,7769814,141082,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,None,2015,12,21,7.0,Airedale,0.583122
678774928607469569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11.0,10.0,Tug,2908,972,7769814,141082,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,None,2015,12,21,11.0,Pembroke,0.194681
678764513869611008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10.0,10.0,Wilson,1702,504,7769814,141082,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,None,2015,12,21,10.0,Irish_terrier,0.696646
678755239630127104,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,10.0,10.0,Dash,7404,3503,7769814,141082,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,None,2015,12,21,10.0,malamute,0.606654
678740035362037760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,6.0,10.0,Tango,3904,1799,7769814,141082,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,None,2015,12,21,6.0,beagle,0.0225251
678643457146150913,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,10.0,10.0,Grizz,2130,448,7769814,141082,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,None,2015,12,20,10.0,Labrador_retriever,0.33875700000000003
678446151570427904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,10.0,10.0,None,4145,1660,7769814,141082,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,None,2015,12,20,10.0,Staffordshire_bullterrier,0.284492
678424312106393600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2.0,10.0,Crystal,5610,2685,7769814,141082,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,None,2015,12,20,2.0,Maltese_dog,0.759945
678410210315247616,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10.0,10.0,Jerome,4391,1929,7769814,141082,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,None,2015,12,20,10.0,schipperke,0.145877
678399652199309312,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,12.0,10.0,None,82082,33612,7769814,141082,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,None,2015,12,20,12.0,Bedlington_terrier,0.0150472
678396796259975168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12.0,10.0,None,1645,443,7769814,141082,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,None,2015,12,20,12.0,Pembroke,0.95618
678380236862578688,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,10.0,10.0,Crumpet,2527,962,7769814,141082,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,None,2015,12,20,10.0,Samoyed,0.0476014
678334497360859136,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10.0,10.0,Rosie,1349,275,7769814,141082,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,None,2015,12,19,10.0,Norfolk_terrier,0.378643
678255464182861824,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,9.0,10.0,Jessifer,1639,394,7769814,141082,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,None,2015,12,19,9.0,Chihuahua,0.613819
678021115718029313,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12.0,10.0,Reese,14254,6741,7769814,141082,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,None,2015,12,19,12.0,miniature_pinscher,0.822048
677918531514703872,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10.0,10.0,None,1399,432,7769814,141082,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,None,2015,12,18,10.0,Eskimo_dog,0.199347
677895101218201600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,9.0,10.0,None,5008,2221,7769814,141082,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,None,2015,12,18,9.0,dalmatian,0.550702
677716515794329600,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,144.0,120.0,None,3161,1019,7769814,141082,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,None,2015,12,18,12.0,chow,0.0254378
